Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.20.3,43940,192.168.1.2,80,6,2021-08-09 22:31:42,59170124.0,10,2,1087,148,437.0,66.0,108.7,109.5226460600729,74.0,74.0,74.0,0.0,20.872019805130034,0.2028050507381056,5379102.181818182,3925162.4031581124,10801166.0,2496.0,59170124.0,6574458.222222222,3861169.4429466655,10801166.0,2496.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,200,40,0.16900420894842133,0.03380084178968427,66,437,102.91666666666667,100.81291115504777,10163.243055555557,1,0,0,0,0,0,0,0.2,102.91666666666667,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,20,2562419.0,987031.0,3549450.0,1575388.0,3981501.0,2470791.548085957,6762686.0,1041506.0,NeedManualLabel
192.168.20.3,43942,192.168.1.2,80,6,2021-08-09 22:31:42,59201400.0,11,3,1112,222,396.0,66.0,101.0909090909091,93.37067336497095,74.0,74.0,74.0,0.0,22.53325090285027,0.2364808940329114,4553953.846153846,3604789.046425385,10761864.0,2853.0,59201400.0,5920140.0,3610878.4872911745,10761864.0,2853.0,20072425.0,10036212.5,1675031.5,11711244.0,8361181.0,0,0,0,0,220,60,0.18580641674014467,0.05067447729276672,66,396,95.28571428571429,83.5074235976561,6973.48979591837,1,0,0,0,0,0,0,0.2727272727272727,95.28571428571429,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,20,3909495.0,2084382.5454311403,6612698.0,1539809.0,3367083.0,2540212.858504578,6724216.0,759933.0,NeedManualLabel
192.168.20.3,43944,192.168.1.2,80,6,2021-08-09 22:31:42,59203372.0,12,3,1586,222,435.0,66.0,132.16666666666666,135.50205000499275,74.0,74.0,74.0,0.0,30.538801066939225,0.25336394690491615,4228812.285714285,3616995.820656506,10745371.0,3385.0,59203372.0,5382124.7272727275,3792857.470318318,10745371.0,3385.0,20067125.0,10033562.5,1627854.5,11661417.0,8405708.0,0,0,0,0,240,60,0.20269115752393294,0.050672789380983234,66,435,120.53333333333333,123.40981412441323,15229.982222222225,1,0,0,0,0,0,0,0.25,120.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,2,20,3912318.6666666665,2076366.6080925006,6595885.0,1538159.0,3282026.2,2621885.182471986,6717593.0,523688.99999999994,NeedManualLabel
192.168.20.3,43946,192.168.1.2,80,6,2021-08-09 22:31:42,59229948.0,12,3,1231,222,421.0,66.0,102.58333333333333,96.24834053403495,74.0,74.0,74.0,0.0,24.53150895894759,0.25325026454522637,4230710.571428572,3643893.774022071,10646705.0,2408.0,59229948.0,5384540.7272727275,3825871.085703326,10646705.0,2408.0,20070405.0,10035202.5,1605702.5,11640905.0,8429500.0,0,0,0,0,240,60,0.20260021163618108,0.05065005290904527,66,421,96.86666666666666,86.84305127962486,7541.715555555553,1,0,0,0,0,0,0,0.25,96.86666666666666,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,20,3884724.6666666665,1975941.8339388322,6412568.0,1589287.0,3349303.2,2579917.883658424,6804923.0,821862.0,NeedManualLabel
192.168.20.3,43948,192.168.1.2,80,6,2021-08-09 22:31:42,59307170.0,15,3,1321,222,389.0,60.0,88.06666666666666,80.59153525994871,74.0,74.0,74.0,0.0,26.017090345062833,0.30350461841291704,3488657.0588235296,3666928.9482811964,10623697.0,2520.0,59307170.0,4236226.428571428,4040385.48269076,10623697.0,2520.0,20092530.0,10046265.0,1573951.0,11620216.0,8472314.0,0,0,0,0,300,60,0.25292051534409754,0.050584103068819504,60,389,85.72222222222223,73.75620919666173,5439.978395061728,1,0,0,0,0,0,0,0.2,85.72222222222223,24.0,4.0,345.5226029369421,0.0,0.0,0.0,64240,65160,5,20,3885265.0,1956400.8306808365,6384153.0,1607266.0,3347475.4,2586151.010984208,6820518.0,822041.0,NeedManualLabel
192.168.20.3,43950,192.168.1.2,80,6,2021-08-09 22:31:42,59335817.0,12,3,1247,222,437.0,66.0,103.91666666666667,100.65987145939647,74.0,74.0,74.0,0.0,24.75739063304715,0.25279840673635623,4238272.642857143,3644133.3505489063,11173500.0,13667.0,59335817.0,5394165.181818182,3903617.023496584,11173500.0,13667.0,20093154.0,10046577.0,2311674.0,12358251.0,7734903.0,0,0,0,0,240,60,0.202238725389085,0.05055968134727125,66,437,97.93333333333334,90.82471518749117,8249.128888888888,1,0,0,0,0,0,0,0.25,97.93333333333334,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,20,3978597.6666666665,2537909.848965789,7488368.0,1573625.0,3400528.6,2093472.3320210946,6060714.0,1148667.0,NeedManualLabel
192.168.20.3,43952,192.168.1.2,80,6,2021-08-09 22:31:42,59337842.0,13,3,1560,222,375.0,66.0,120.0,108.92975859558447,74.0,74.0,74.0,0.0,30.031425814238407,0.2696424315532068,3955856.1333333333,3644625.7543990966,11130048.0,6084.0,59337842.0,4944820.166666667,3983207.659238444,11130048.0,6084.0,20092274.0,10046137.0,2274501.0,12320638.0,7771636.0,0,0,0,0,260,60,0.21908447563698052,0.05055795591622628,66,375,111.375,99.81600259978357,9963.234375,1,0,0,0,0,0,0,0.23076923076923078,111.375,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,2,20,3966431.3333333335,2501776.32839633,7422749.0,1583499.0,2783841.0,2328058.6700787847,6057557.0,111431.0,NeedManualLabel
192.168.20.3,43954,192.168.1.2,80,6,2021-08-09 22:31:42,59400794.0,10,4,1462,296,439.0,66.0,146.2,146.4519033676244,74.0,74.0,74.0,0.0,29.59556399195607,0.23568708526017346,4569291.846153846,3576771.849514562,11104056.0,14552.0,59400794.0,6600088.222222222,3947160.15913328,11104056.0,14552.0,25494992.0,8498330.666666666,3732097.813661224,12315872.0,3433199.0,0,0,0,0,200,80,0.16834791804298105,0.06733916721719242,66,439,125.57142857142857,127.99984056112521,16383.959183673474,1,0,0,0,0,0,0,0.4,125.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,2,20,4199092.0,2721504.417922374,7037185.0,363837.0,5268744.4,2318429.758337535,8034694.0,991085.0,NeedManualLabel
192.168.20.3,43956,192.168.1.2,80,6,2021-08-09 22:31:42,59412855.0,14,3,1586,222,387.0,60.0,113.28571428571429,111.83752792806727,74.0,74.0,74.0,0.0,30.431124711983628,0.2861333628892266,3713303.4375,3658203.539598791,11062268.0,3197.0,59412855.0,4570219.615384615,4041885.05767979,11062268.0,3197.0,20095572.0,10047786.0,2227809.0,12275595.0,7819977.0,0,0,0,0,280,60,0.2356392400264219,0.05049412286280469,60,387,106.3529411764706,102.58995546318224,10524.698961937715,1,0,0,0,0,0,0,0.21428571428571427,106.3529411764706,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,4,20,3953104.3333333335,2437170.61697047,7316510.0,1619230.0,2793122.6666666665,2331911.1203625565,6045646.0,194406.0,NeedManualLabel
192.168.20.3,43500,192.168.1.2,80,6,2021-08-09 22:31:42,59427430.0,14,7,1983,4838,429.0,60.0,141.64285714285714,150.09073786159072,1514.0,66.0,691.1428571428571,712.6248118392873,114.77864683026003,0.35337217173954855,2971371.5,2381522.843621713,7812754.0,2641.0,59427430.0,4571340.769230769,3637338.614968117,11649568.0,2641.0,32060687.0,5343447.833333333,4952343.699714557,13789214.0,20950.0,0,0,0,0,280,140,0.2355814478263657,0.11779072391318285,60,1514,324.8095238095238,501.39430534570937,251396.24943310642,1,0,0,0,0,0,0,0.5,324.8095238095238,0.0,0.0,0.0,0.0,0.0,0.0,502,507,8,20,2623440.8,1881518.3986001732,5577283.0,572670.0,2129689.888888889,1393972.4678916282,5270983.0,314726.0,NeedManualLabel
192.168.20.3,43966,192.168.1.2,80,6,2021-08-09 22:31:42,59375235.0,12,3,1490,222,387.0,66.0,124.16666666666667,117.62428415179505,74.0,74.0,74.0,0.0,28.83357009029101,0.25263057906212916,4241088.214285715,3571082.485805053,10783199.0,12258.0,59375235.0,5397748.636363637,3766162.7139225914,10783199.0,12258.0,19954587.0,9977293.5,2037724.5,12015018.0,7939569.0,0,0,0,0,240,60,0.20210446324970333,0.05052611581242583,66,387,114.13333333333334,107.10298263301955,11471.048888888889,1,0,0,0,0,0,0,0.25,114.13333333333334,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,2,20,4913487.666666667,3480553.4896705085,9759098.0,1741400.0,3298350.3333333335,2115408.7652002126,6253603.0,1048369.0000000001,NeedManualLabel
192.168.20.3,43968,192.168.1.2,80,6,2021-08-09 22:31:42,59144706.0,10,2,1046,148,396.0,66.0,104.6,97.23394469011323,74.0,74.0,74.0,0.0,20.187774709709437,0.2028922081377833,5376791.454545454,3889364.4811920663,10656824.0,24862.0,59144706.0,6571634.0,3782349.214377077,10656824.0,24862.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,200,40,0.1690768401148194,0.03381536802296388,66,396,99.5,89.49161971939048,8008.75,1,0,0,0,0,0,0,0.2,99.5,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,20,2449749.5,713083.5,3162833.0,1736666.0,3889080.75,2268338.9889545143,6371925.0,1273653.0,NeedManualLabel
192.168.20.3,43972,192.168.1.2,80,6,2021-08-09 22:31:42,59123438.0,12,2,1178,148,432.0,60.0,98.16666666666667,100.77518984794266,74.0,74.0,74.0,0.0,22.427653818101714,0.23679272507799698,4547956.769230769,4079349.044517353,10584661.0,2221.0,59123438.0,5374858.0,4250219.759261353,10584661.0,2221.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,240,40,0.20296519292399742,0.03382753215399957,60,432,94.71428571428571,93.68215912742141,8776.346938775509,1,0,0,0,0,0,0,0.16666666666666666,94.71428571428571,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,3,20,2508671.0,714762.0,3223433.0,1793909.0,3900500.75,2334917.6667607976,6526647.0,1120222.0,NeedManualLabel
192.168.20.3,43976,192.168.1.2,80,6,2021-08-09 22:31:43,59108439.0,11,2,830,148,86.0,66.0,75.45454545454545,7.487731011626909,74.0,74.0,74.0,0.0,16.545860735723373,0.21993475415583214,4925703.25,4027938.6804708624,10499048.0,1789.0,59108439.0,5910843.9,4087979.351972401,10499048.0,1789.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,220,40,0.18609863813185798,0.033836116023974176,66,86,75.23076923076923,6.9076751755826615,47.71597633136095,1,0,0,0,0,0,0,0.18181818181818182,75.23076923076923,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,0,20,2578987.5,725248.5,3304236.0,1853739.0,3914255.75,2400003.1027947,6644754.0,936176.0,NeedManualLabel
192.168.20.3,43978,192.168.1.2,80,6,2021-08-09 22:31:43,59127427.0,11,3,1118,222,402.0,66.0,101.63636363636364,95.09351639046761,74.0,74.0,74.0,0.0,22.66291749850708,0.23677674998440235,4548263.615384615,3504917.610657731,10480577.0,12630.0,59127427.0,5912742.7,3487714.7787439288,10480577.0,12630.0,19814855.0,9907427.5,1841593.4999999995,11749021.0,8065834.000000001,0,0,0,0,220,60,0.18603887498774468,0.05073787499665765,66,402,95.71428571428571,85.05076515270879,7233.632653061225,1,0,0,0,0,0,0,0.2727272727272727,95.71428571428571,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,20,3960611.6666666665,1987858.9672382586,6641844.0,1888135.0,2860170.8333333335,2484695.678353617,6703243.0,126894.0,NeedManualLabel
192.168.20.3,43502,192.168.1.2,80,6,2021-08-09 22:31:42,99745937.0,16,7,2496,4838,435.0,60.0,156.0,161.10167596893584,1514.0,66.0,691.1428571428571,712.6248118392873,73.52680440507567,0.23058583328562046,4533906.2272727275,7984740.224998113,39577259.0,4033.0,60168678.0,4011245.2,3410206.2984820376,11685345.0,15966.999999999998,97270160.0,16211693.333333334,23370808.52467019,67430063.0,4033.0,0,0,0,0,320,140,0.1604075361986925,0.07017829708692797,60,1514,318.8695652173913,482.954431584148,233244.98298676749,1,0,0,0,0,0,0,0.4375,318.8695652173913,0.0,0.0,0.0,0.0,0.0,0.0,502,507,10,20,3045474.5,2012742.4147788798,6130354.0,634466.0,5785010.6,10943427.101090116,38353995.0,406599.0,NeedManualLabel
192.168.20.3,43980,192.168.1.2,80,6,2021-08-09 22:31:43,59132608.0,13,2,1205,148,399.0,60.0,92.6923076923077,88.57450980379316,74.0,74.0,74.0,0.0,22.880776711218285,0.2536671475744821,4223757.714285715,3758382.938761989,10427369.0,2464.0,59132608.0,4927717.333333333,3942637.6032229015,10427369.0,2464.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,260,40,0.21984486123121783,0.03382228634326428,60,399,90.2,82.70284154731323,6839.759999999998,1,0,0,0,0,0,0,0.15384615384615385,90.2,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,4,20,3904080.6666666665,1891983.1809175496,6441984.0,1901177.0,3409138.2,2420146.651410315,6736727.0,794327.0,NeedManualLabel
192.168.20.3,43506,192.168.1.2,80,6,2021-08-09 22:31:42,99704178.0,14,6,2100,4760,366.0,60.0,150.0,136.63298074978613,1514.0,66.0,793.3333333333334,720.6753005958293,68.80353599625484,0.2005933994059908,5247588.315789473,8631589.219900275,39585870.0,4695.0,60118308.0,4624485.230769231,3933656.7712233816,12203159.0,23595.0,97184781.0,19436956.2,30968407.03340747,81007565.0,4695.0,0,0,0,0,280,120,0.14041537958419356,0.06017801982179724,60,1514,343.0,505.76101075507984,255794.2,1,0,0,0,0,0,0,0.42857142857142855,343.0,0.0,0.0,0.0,0.0,0.0,0.0,502,507,8,20,4596164.4,3688075.2609252757,10929670.0,562761.0,6256669.2,10807499.511722013,38312381.0,799876.0,NeedManualLabel
192.168.20.3,43872,192.168.1.2,80,6,2021-08-09 22:31:41,60483347.0,8,3,1334,222,453.0,66.0,166.75,165.29878251215283,74.0,74.0,74.0,0.0,25.72608953006519,0.18186824217912412,6048334.7,3689330.0435239472,12771851.0,414332.0,60483347.0,8640478.142857144,2292321.9381637243,12771851.0,5224198.0,26331074.0,13165537.0,488934.0,13654471.0,12676603.0,0,0,0,0,160,60,0.13226781249390845,0.04960042968521566,66,453,141.45454545454547,146.89474502412426,21578.066115702477,1,0,0,0,0,0,0,0.375,141.45454545454547,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,2,20,4602862.0,3088243.0,7691105.0,1514619.0,7325858.333333333,2870541.0856996207,11379394.0,5107660.0,NeedManualLabel
192.168.20.3,44458,192.168.1.2,80,6,2021-08-09 22:31:49,53121031.0,8,2,1276,148,424.0,66.0,159.5,152.74406698788664,74.0,74.0,74.0,0.0,26.80670862732314,0.1882493583379434,5902336.777777778,4626692.270284722,13221462.0,12153.0,53121031.0,7588718.714285715,4246200.406224091,13221462.0,12153.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,160,40,0.15059948667035472,0.03764987166758868,66,424,142.4,140.8340867829944,19834.24,1,0,0,0,0,0,0,0.25,142.4,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,2,20,7138823.0,2098053.0,9236876.0,5040770.0,5287154.2,2366837.636690054,8173539.0,1080422.0,NeedManualLabel
192.168.20.3,44456,192.168.1.2,80,6,2021-08-09 22:31:48,53426992.0,9,2,1358,148,432.0,66.0,150.88888888888889,150.30076842003942,74.0,74.0,74.0,0.0,28.187999054859763,0.20588843931172468,5342699.2,4035876.2965369937,12940547.0,16693.0,53426992.0,6678374.0,3649631.5665457933,12940547.0,16693.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,180,40,0.16845417761868384,0.03743426169304085,66,432,136.9090909090909,139.1490074739728,19362.446280991742,1,0,0,0,0,0,0,0.2222222222222222,136.9090909090909,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,2,20,0.0,0.0,0.0,0.0,3442589.2,2400780.3532458693,6911673.0,536725.0,NeedManualLabel
192.168.20.3,44450,192.168.1.2,80,6,2021-08-09 22:31:48,53481789.0,9,2,1350,148,428.0,66.0,150.0,148.63826335548103,74.0,74.0,74.0,0.0,28.00953423603687,0.20567748771455646,5348178.9,4151207.328918165,12876451.0,2119.0,53481789.0,6685223.625,3821459.8288491773,12876451.0,2119.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,180,40,0.16828158085736436,0.03739590685719208,66,428,136.1818181818182,137.60669789579694,18935.603305785124,1,0,0,0,0,0,0,0.2222222222222222,136.1818181818182,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,2,20,0.0,0.0,0.0,0.0,3558531.2,2489070.095304381,6955371.0,481423.0,NeedManualLabel
192.168.20.3,44452,192.168.1.2,80,6,2021-08-09 22:31:48,53477776.0,9,3,1038,222,478.0,66.0,115.33333333333333,128.27747702192738,74.0,74.0,74.0,0.0,23.561189231205127,0.22439227839242978,4861616.0,3249129.684485314,11050202.0,188489.0,53477776.0,6684722.0,3070432.2050057137,12897986.0,2895861.0,18201454.0,9100727.0,1069671.0000000005,10170398.0,8031055.999999999,0,0,0,0,180,60,0.16829420879432233,0.056098069598107446,66,478,105.0,112.52407149879828,12661.666666666666,1,0,0,0,0,0,0,0.3333333333333333,105.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,20,6810146.0,335316.0,7145462.0,6474830.0,3791736.0,3584175.6044234773,9202418.0,480047.0,NeedManualLabel
192.168.20.3,44454,192.168.1.2,80,6,2021-08-09 22:31:48,53443097.0,9,3,1035,222,475.0,66.0,115.0,127.33507852207192,74.0,74.0,74.0,0.0,23.52034351602041,0.22453788559446694,4858463.363636363,3239134.2121951287,11019952.0,143017.0,53443097.0,6680387.125,3080138.4354415564,12935436.0,2891069.0,18223196.0,9111598.0,1122703.0,10234301.0,7988895.0,0,0,0,0,180,60,0.1684034141958502,0.056134471398616735,66,475,104.75,111.6953632281424,12475.854166666666,1,0,0,0,0,0,0,0.3333333333333333,104.75,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,20,6745278.0,341945.0,7087223.0,6403333.0,3762220.8,3552003.651740713,9104468.0,472939.0,NeedManualLabel
192.168.20.3,43988,192.168.1.2,80,6,2021-08-09 22:31:43,59105087.0,7,2,510,148,78.0,66.0,72.85714285714286,4.642307659791977,74.0,74.0,74.0,0.0,11.132713500616283,0.15227115730326224,7388135.875,8222767.504274541,27294886.0,2131.0,59105087.0,9850847.833333334,8408517.60021871,27294886.0,2131.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,140,40,0.11843312234698175,0.0338380349562805,66,78,73.11111111111111,4.121608220220313,16.98765432098766,1,0,0,0,0,0,0,0.2857142857142857,73.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,0,20,0.0,0.0,0.0,0.0,10331752.333333334,5487181.834974327,18062089.0,5879074.0,NeedManualLabel
192.168.20.3,43990,192.168.1.2,80,6,2021-08-09 22:31:43,59103869.0,11,3,1156,222,440.0,66.0,105.0909090909091,106.00639307089372,74.0,74.0,74.0,0.0,23.314886543214286,0.23687112598330914,4546451.461538462,3562252.497017531,10080524.0,2012.0,59103869.0,5910386.9,3570988.263061626,10080524.0,2012.0,19566640.0,9783320.0,1607265.0,11390585.0,8176055.0,0,0,0,0,220,60,0.18611302755831433,0.05075809842499481,66,440,98.42857142857143,94.82669476901705,8992.102040816326,1,0,0,0,0,0,0,0.2727272727272727,98.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,20,3992736.3333333335,1695735.2014974377,6182172.0,2050637.0,2933485.5,2576285.4115156927,7110001.0,780952.0,NeedManualLabel
192.168.20.3,43512,192.168.1.2,80,6,2021-08-09 22:31:44,57753629.0,12,6,1752,3324,394.0,60.0,146.0,143.20614511954437,1514.0,66.0,554.0,678.8342949498059,87.89058086722136,0.31166872647950833,3397272.294117647,3022159.8962402754,10758787.0,2880.0,57753629.0,5250329.909090909,4136285.411423185,12504481.0,2880.0,30243198.0,6048639.6,4137304.9594148896,11919325.0,2904.0,0,0,0,0,240,120,0.2077791509863389,0.10388957549316945,60,1514,282.0,451.9616502905234,204269.33333333334,1,0,0,0,0,0,0,0.5,282.0,0.0,0.0,0.0,0.0,0.0,0.0,502,507,7,20,4580961.25,1814428.9513598178,7476944.0,2552794.0,4184954.0,2190130.3354477943,6594363.0,321175.0,NeedManualLabel
192.168.1.2,80,192.168.20.3,43586,6,2021-08-09 22:31:41,60619795.0,6,13,1876,1859,1514.0,66.0,312.6666666666667,537.2605409751295,399.0,60.0,143.0,140.2442923560939,61.61353729421223,0.3134289715100488,3367766.388888889,3044611.7290001973,9054896.0,956.0,23065081.0,4613016.2,3458274.894177639,10203580.0,2810.0,54350875.0,4529239.583333333,3287826.5892538456,9054896.0,956.0,0,0,0,0,120,260,0.09897756995054173,0.21445140155950707,60,1514,196.57894736842104,332.91065907418425,110829.50692520775,1,0,0,0,0,0,0,2.1666666666666665,196.57894736842104,0.0,0.0,0.0,0.0,0.0,0.0,65160,0,1,20,4560310.0,2034969.138030722,6311099.0,1255326.0,5325773.4,1773851.8204134863,7045221.0,2259988.0,NeedManualLabel
192.168.1.2,80,192.168.20.3,43584,6,2021-08-09 22:31:41,60606772.0,6,13,1876,1733,1514.0,66.0,312.6666666666667,537.2605409751295,357.0,60.0,133.30769230769232,122.55258501832817,59.54780102791153,0.31349632018019374,3367042.888888889,3039426.7020294922,9041429.0,1104.0,23032288.0,4606457.6,3450311.7206114926,10185247.0,3158.0,54347783.0,4528981.916666667,3281922.946256596,9041429.0,1104.0,0,0,0,0,120,260,0.09899883795164012,0.2144974822285536,60,1514,189.94736842105263,329.2101350496223,108379.31301939057,1,0,0,0,0,0,0,2.1666666666666665,189.94736842105263,0.0,0.0,0.0,0.0,0.0,0.0,65160,0,1,20,4523160.25,2055234.79123729,6283113.0,1179776.0,5294077.6,1783509.7603406154,7000923.0,2218623.0,NeedManualLabel
192.168.20.3,43504,192.168.1.2,80,6,2021-08-09 22:31:42,60121055.0,15,6,2552,4760,464.0,60.0,170.13333333333333,177.22673487810906,1514.0,66.0,793.3333333333334,720.6753005958293,121.62128558788598,0.3492952676894975,3006052.75,2280155.884483139,8265309.999999999,3447.0,60121055.0,4294361.071428572,3146029.774766499,10822968.0,3447.0,32788409.0,6557681.8,6024119.042238273,16547829.0,4286.0,0,0,0,0,300,120,0.24949661977821247,0.099798647911285,60,1514,348.1904761904762,500.08833686779957,250088.3446712018,1,0,0,0,0,0,0,0.4,348.1904761904762,0.0,0.0,0.0,0.0,0.0,0.0,502,506,9,20,2548544.8,2117430.001570621,6431187.0,486154.0,2046756.5555555555,1498408.6073211962,5584483.0,44188.0,NeedManualLabel
192.168.20.3,44470,192.168.1.2,80,6,2021-08-09 22:31:49,53379410.0,7,5,1216,370,427.0,66.0,173.71428571428572,160.21477931265918,74.0,74.0,74.0,0.0,29.71183083514786,0.2248057818548388,4852673.636363637,4953784.604684993,16319748.0,41649.0,53379410.0,8896568.333333334,5186006.952953356,16319748.0,41649.0,18011694.0,4502923.5,3573265.7286174856,8878900.0,851972.0,0,0,0,0,140,100,0.1311367060819893,0.0936690757728495,66,427,132.16666666666666,131.8716758401473,17390.13888888889,1,0,0,0,0,0,0,0.7142857142857143,132.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,2,20,4809226.0,895459.2527591638,6054992.0,3989312.0,6149485.2,1229070.5908818094,8511769.0,5321191.0,NeedManualLabel
192.168.20.3,44464,192.168.1.2,80,6,2021-08-09 22:31:49,53431160.0,9,2,1270,148,388.0,66.0,141.11111111111111,132.013841399255,74.0,74.0,74.0,0.0,26.53882116727393,0.20587237858957208,5343116.0,4025493.072450355,13326414.0,20622.0,53431160.0,6678895.0,3775931.468825507,13326414.0,56842.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,180,40,0.1684410370278317,0.037431341561740376,66,388,128.9090909090909,122.18425322248851,14928.991735537194,1,0,0,0,0,0,0,0.2222222222222222,128.9090909090909,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,2,20,7186786.5,2288377.5,9475164.0,4898409.0,3812615.6666666665,2341722.2176317633,6492692.0,148282.0,NeedManualLabel
192.168.20.3,44466,192.168.1.2,80,6,2021-08-09 22:31:49,53403174.0,8,2,1216,148,394.0,66.0,152.0,139.75693184955085,74.0,74.0,74.0,0.0,25.541553017054753,0.1872547875150642,5933686.0,4700473.923995726,13364480.0,11619.0,53403174.0,7629024.857142857,4348897.914990004,13364480.0,39853.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,160,40,0.14980383001205133,0.03745095750301283,66,394,136.4,128.83726169086333,16599.04,1,0,0,0,0,0,0,0.25,136.4,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,2,20,7152336.0,2385739.0,9538075.0,4766597.0,5363669.6,2462551.5074766334,8687271.0,1121508.0,NeedManualLabel
192.168.20.3,44460,192.168.1.2,80,6,2021-08-09 22:31:49,53460812.0,10,3,1348,222,394.0,66.0,134.8,129.64937331125054,74.0,74.0,74.0,0.0,29.367305532134456,0.24316877192213243,4455067.666666667,3299554.444946679,11295496.0,4714.0,53460812.0,5940090.222222222,3636049.133516756,13270577.0,4714.0,17648943.0,8824471.5,1517355.5,10341827.0,7307116.0,0,0,0,0,200,60,0.1870529014785634,0.05611587044356902,66,394,120.76923076923077,116.55975941461486,13586.177514792898,1,0,0,0,0,0,0,0.3,120.76923076923077,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,2,20,6249621.0,962115.9784267176,7350507.0,5006691.0,4001747.3333333335,3394433.830627756,9320415.0,29649.0,NeedManualLabel
